"id","company_id","license_id","created_on","deactivated_on","handbook_enabled","spanish_enabled"
"4432","517832","70","1691644102023",,"1","1"
"4435","536959","70","1691644112808",,"1","1"
"4437","545607","70","1691644116599",,"1","1"
"4438","546602","70","1691644117580",,"1","1"
"4442","559726","70","1691644122853",,"1","1"
"4445","586169","70","1691644138765",,"1","1"
"4446","592177","70","1691644141995",,"1","1"
"4447","602284","70","1691644153883",,"1","1"
"4449","650898","70","1691644177729",,"1","1"
"4451","1651573","70","1691644193913",,"1","1"
"4453","1654110","70","1691644199268",,"1","1"
"4454","1657641","70","1691644202705",,"1","1"
"4143","237575","70","1691643753755",,"1","1"
"4148","248852","70","1691643756468",,"1","1"
"4149","251494","70","1691643757163",,"1","1"
"4174","31725","70","1691643768003",,"1","1"
"4177","323292","70","1691643769514",,"1","1"
"4181","337812","70","1691643770657",,"1","1"
"4185","349077","70","1691643772712",,"1","1"
"4190","37248","70","1691643776260",,"1","1"
"4200","382944","70","1691643779445",,"1","1"
"4354","669227","70","1691643835920",,"1","1"
"4372","79048","70","1691643842794",,"1","1"
"4388","74758","70","1691643901719",,"1","1"
"4397","163516","70","1691643954133",,"1","1"
"4405","306855","70","1691644010682",,"1","1"
"4412","397371","70","1691644048302",,"1","1"
"4424","472985","70","1691644083125",,"1","1"
"4427","516952","70","1691644099315",,"1","1"
"4433","520508","70","1691644103433",,"1","1"
"4436","541116","70","1691644113717",,"1","1"
"4439","548516","70","1691644119214",,"1","1"
"4450","662348","70","1691644180620",,"1","1"
"4459","1675662","70","1691644211205",,"1","1"
"4461","1685362","70","1691644214866",,"1","1"
"4462","1690558","70","1691644216607",,"1","1"
"4464","1703309","70","1691644222847",,"1","1"
"4471","1723360","70","1691644232766",,"1","1"
"4473","1726626","70","1691644234117",,"1","1"
"4144","239568","70","1691643754046",,"1","1"
"4565","1695456","70","1691816519971",,"1","1"
"4146","247079","70","1691643755224",,"1","1"
"4153","258835","70","1691643759637",,"1","1"
"4157","267703","70","1691643761479",,"1","1"
"4160","270837","70","1691643762481",,"1","1"
"4168","290468","70","1691643765579",,"1","1"
"4172","308514","70","1691643767021",,"1","1"
"4175","31839","70","1691643768318",,"1","1"
"4178","325370","70","1691643769779",,"1","1"
"4187","367877","70","1691643774996",,"1","1"
"4351","665330","70","1691643834676",,"1","1"
"4363","67972","70","1691643839337",,"1","1"
"4380","45112","70","1691643878681",,"1","1"
"4398","186723","70","1691643972932",,"1","1"
"4402","218548","70","1691643985610",,"1","1"
"4406","310571","70","1691644012809",,"1","1"
"4416","415449","70","1691644054630",,"1","1"
"4425","473390","70","1691644083591",,"1","1"
"4428","517126","70","1691644099778",,"1","1"
"4434","520808","70","1691644104921",,"1","1"
"4440","551933","70","1691644119923",,"1","1"
"4463","1693862","70","1691644217965",,"1","1"
"4465","1712144","70","1691644223929",,"1","1"
"4467","1714685","70","1691644226816",,"1","1"
"4468","1720365","70","1691644228473",,"1","1"
"4470","1721156","70","1691644231486",,"1","1"
"4472","1726129","70","1691644233855",,"1","1"
"4474","1727644","70","1691644235520",,"1","1"
"4475","1729851","70","1691644238336",,"1","1"
"4145","239597","70","1691643754494",,"1","1"
"4152","25873","70","1691643759418",,"1","1"
"4154","260543","70","1691643760008",,"1","1"
"4159","269731","70","1691643762011",,"1","1"
"4353","668224","70","1691643835424",,"1","1"
"4367","689004","70","1691643840306",,"1","1"
"4370","72572","70","1691643841798",,"1","1"
"4381","46928","70","1691643881459",,"1","1"
"4399","193585","70","1691643977696",,"1","1"
"4417","425766","70","1691644060432",,"1","1"
"4430","517132","70","1691644100508",,"1","1"
"4441","552948","70","1691644120176",,"1","1"
"4466","1713120","70","1691644225590",,"1","1"
"4469","1720924","70","1691644230311",,"1","1"
"4476","1731323","70","1691644238816",,"1","1"
"4480","1735057","70","1691644241831",,"1","1"
"4485","1738873","70","1691644246886",,"1","1"
"4489","1783649","70","1691644254961",,"1","1"
"4491","1787729","70","1691644257248",,"1","1"
"4495","1796447","70","1691644263307",,"1","1"
"4498","1810105","70","1691644267137",,"1","1"
"4504","1832658","70","1691644271897",,"1","1"
"4505","1834631","70","1691644273359",,"1","1"
"4515","2253220","70","1691644282317",,"1","1"
"4516","2254444","70","1691644283739",,"1","1"
"4519","2269762","70","1691644288146",,"1","1"
"4520","2269789","70","1691644297531",,"1","1"
"4523","2269804","70","1691644302297",,"1","1"
"4526","2269809","70","1691644304035",,"1","1"
"4528","2269818","70","1691644307394",,"1","1"
"4529","2269819","70","1691644307843",,"1","1"
"4533","2269843","70","1691644316024",,"1","1"
"4535","2269855","70","1691644319567",,"1","1"
"4538","2269868","70","1691644323833",,"1","1"
"4539","2269869","70","1691644324099",,"1","1"
"4541","2269879","70","1691644327014",,"1","1"
"4543","2269889","70","1691644330259",,"1","1"
"4544","2269902","70","1691644334424",,"1","1"
"4546","2269906","70","1691644335659",,"1","1"
"4547","2269927","70","1691644344548",,"1","1"
"4553","2269933","70","1691644346807",,"1","1"
"4556","2373559","70","1691644352314",,"1","1"
"4560","2386220","70","1691644354663",,"1","1"
"4567","107385","70","1692162047221",,"1","1"
"4147","248126","70","1691643756159",,"1","1"
"4150","252536","70","1691643758538",,"1","1"
"4165","284275","70","1691643764204",,"1","1"
"4166","290223","70","1691643765102",,"1","1"
"4188","368557","70","1691643775257",,"1","1"
"4194","377610","70","1691643777513",,"1","1"
"4195","378007","70","1691643777946",,"1","1"
"4202","388721","70","1691643779943",,"1","1"
"4206","400534","70","1691643781889",,"1","1"
"4357","674318","70","1691643837076",,"1","1"
"4365","683285","70","1691643839822",,"1","1"
"4369","7182","70","1691643841037",,"1","1"
"4376","90507","70","1691643844664",,"1","1"
"4383","59207","70","1691643889884",,"1","1"
"4418","451036","70","1691644074290",,"1","1"
"4431","517249","70","1691644101219",,"1","1"
"4477","1731350","70","1691644239252",,"1","1"
"4481","1737001","70","1691644242694",,"1","1"
"4483","1737595","70","1691644244409",,"1","1"
"4484","1738313","70","1691644246215",,"1","1"
"4490","1783656","70","1691644255233",,"1","1"
"4492","1788238","70","1691644257936",,"1","1"
"4496","1805053","70","1691644266005",,"1","1"
"4499","1812621","70","1691644268352",,"1","1"
"4501","1826032","70","1691644270208",,"1","1"
"4506","1836275","70","1691644274289",,"1","1"
"4508","1839414","70","1691644276056",,"1","1"
"4510","2231982","70","1691644278423",,"1","1"
"4512","2237829","70","1691644280217",,"1","1"
"4517","2263000","70","1691644286311",,"1","1"
"4521","2269794","70","1691644299098",,"1","1"
"4522","2269802","70","1691644301432",,"1","1"
"4524","2269805","70","1691644302717",,"1","1"
"4527","2269813","70","1691644305628",,"1","1"
"4530","2269821","70","1691644308107",,"1","1"
"4531","2269822","70","1691644308563",,"1","1"
"4540","2269875","70","1691644325521",,"1","1"
"4542","2269888","70","1691644329746",,"1","1"
"4548","2269928","70","1691644345007",,"1","1"
"4554","2269936","70","1691644347994",,"1","1"
"4557","2379454","70","1691644353035",,"1","1"
"4561","2386843","70","1691644355856",,"1","1"
"4151","254911","70","1691643758814",,"1","1"
"4163","27632","70","1691643763577",,"1","1"
"4209","411642","70","1691643783542",,"1","1"
"4360","676852","70","1691643837816",,"1","1"
"4371","7310","70","1691643842297",,"1","1"
"4385","67790","70","1691643894730",,"1","1"
"4394","128325","70","1691643932559",,"1","1"
"4419","455469","70","1691644075953",,"1","1"
"4478","1732240","70","1691644239512",,"1","1"
"4482","1737423","70","1691644244061",,"1","1"
"4497","1810035","70","1691644266598",,"1","1"
"4500","1825271","70","1691644269755",,"1","1"
"4507","1839407","70","1691644275791",,"1","1"
"4511","2232725","70","1691644278884",,"1","1"
"4513","2238740","70","1691644280680",,"1","1"
"4518","2263494","70","1691644286564",,"1","1"
"4525","2269807","70","1691644303391",,"1","1"
"4532","2269830","70","1691644311537",,"1","1"
"4537","2269859","70","1691644321106",,"1","1"
"4555","2370149","70","1691644350969",,"1","1"
"4558","2384214","70","1691644353972",,"1","1"
"4156","266436","70","1691643761206",,"1","1"
"4173","312875","70","1691643767279",,"1","1"
"4193","377447","70","1691643777240",,"1","1"
"4201","386944","70","1691643779670",,"1","1"
"4368","69329","70","1691643840576",,"1","1"
"4375","86719","70","1691643844183",,"1","1"
"4386","72529","70","1691643899218",,"1","1"
"4387","74640","70","1691643901206",,"1","1"
"4395","138734","70","1691643938368",,"1","1"
"4420","458075","70","1691644077338",,"1","1"
"4479","1734564","70","1691644241159",,"1","1"
"4488","1745274","70","1691644251043",,"1","1"
"4494","1792078","70","1691644260045",,"1","1"
"4502","1826165","70","1691644270647",,"1","1"
"4514","2239059","70","1691644281125",,"1","1"
"4559","2385368","70","1691644354245",,"1","1"
"4572","674524","70","1692248625711",,"1","1"
"4182","340797","70","1691643771131",,"1","1"
"4184","346978","70","1691643772457",,"1","1"
"4389","81991","70","1691643906607",,"1","1"
"4503","1828658","70","1691644271419",,"1","1"
"4573","1725731","70","1692334926706",,"1","1"
"4161","27207","70","1691643762860",,"1","1"
"4167","290239","70","1691643765336",,"1","1"
"4176","320779","70","1691643769023",,"1","1"
"4179","329545","70","1691643770151",,"1","1"
"4197","381283","70","1691643778703",,"1","1"
"4198","382054","70","1691643778943",,"1","1"
"4204","392783","70","1691643780885",,"1","1"
"4207","400846","70","1691643782168",,"1","1"
"4208","407686","70","1691643783075",,"1","1"
"4552","2269932","70","1691644346554",,"1","1"
"4574","1729858","70","1692334928202",,"1","1"
"4391","379753","70","1691643917695",,"1","1"
"4576","534553","70","1692335011889",,"1","1"
"4392","455949","70","1691643918007",,"1","1"
"4216","425245","70","1691643786485",,"1","1"
"4231","455436","70","1691643791796",,"1","1"
"4242","474350","70","1691643795636",,"1","1"
"4249","487328","70","1691643798188",,"1","1"
"4275","552017","70","1691643807682",,"1","1"
"4291","581817","70","1691643814137",,"1","1"
"4301","600685","70","1691643817466",,"1","1"
"4621","190742","70","1692335129400",,"1","1"
"4582","6452","44","1692335076132",,"1","1"
"4211","419639","70","1691643784477",,"1","1"
"4219","429866","70","1691643787704",,"1","1"
"4227","445804","70","1691643790466",,"1","1"
"4234","46177","70","1691643793300",,"1","1"
"4245","477809","70","1691643796668",,"1","1"
"4259","510869","70","1691643802617",,"1","1"
"4265","522548","70","1691643804491",,"1","1"
"4274","549873","70","1691643807419",,"1","1"
"4279","561356","70","1691643809348",,"1","1"
"4284","570603","70","1691643811289",,"1","1"
"4286","572095","70","1691643811929",,"1","1"
"4292","585392","70","1691643814372",,"1","1"
"4294","586549","70","1691643815313",,"1","1"
"4303","610702","70","1691643818427",,"1","1"
"4311","626980","70","1691643821811",,"1","1"
"4317","631132","70","1691643823637",,"1","1"
"4596","147013","44","1692335078293",,"1","1"
"4212","419676","70","1691643784727",,"1","1"
"4213","420274","70","1691643785201",,"1","1"
"4220","433623","70","1691643787965",,"1","1"
"4221","434545","70","1691643788221",,"1","1"
"4226","444819","70","1691643790177",,"1","1"
"4236","46303","70","1691643793800",,"1","1"
"4237","463363","70","1691643794056",,"1","1"
"4253","496525","70","1691643799725",,"1","1"
"4255","502155","70","1691643800496",,"1","1"
"4260","510900","70","1691643802913",,"1","1"
"4285","571559","70","1691643811710",,"1","1"
"4302","606080","70","1691643818162",,"1","1"
"4587","223982","44","1692335076462",,"1","1"
"4605","59095","70","1692335099790",,"1","1"
"4613","165935","70","1692335128877",,"1","1"
"4665","509699","44","1692335212417",,"1","1"
"4667","509699","70","1692335212417",,"1","1"
"4214","422843","70","1691643785484",,"1","1"
"4222","437142","70","1691643788713",,"1","1"
"4228","447863","70","1691643790746",,"1","1"
"4230","451707","70","1691643791511",,"1","1"
"4239","465436","70","1691643794613",,"1","1"
"4246","478650","70","1691643796931",,"1","1"
"4248","487260","70","1691643797900",,"1","1"
"4254","500649","70","1691643800222",,"1","1"
"4262","515707","70","1691643803684",,"1","1"
"4269","531806","70","1691643805833",,"1","1"
"4272","540724","70","1691643806643",,"1","1"
"4215","425164","70","1691643786229",,"1","1"
"4232","459795","70","1691643792342",,"1","1"
"4240","465448","70","1691643794881",,"1","1"
"4241","46841","70","1691643795361",,"1","1"
"4256","502252","70","1691643800799",,"1","1"
"4281","56840","70","1691643810521",,"1","1"
"4296","591174","70","1691643815988",,"1","1"
"4306","622263","70","1691643820043",,"1","1"
"4307","622510","70","1691643820265",,"1","1"
"4217","42707","70","1691643786755",,"1","1"
"4218","42734","70","1691643787005",,"1","1"
"4235","46285","70","1691643793530",,"1","1"
"4244","475738","70","1691643796154",,"1","1"
"4263","516304","70","1691643803955",,"1","1"
"4268","529200","70","1691643805568",,"1","1"
"4273","543801","70","1691643806917",,"1","1"
"4277","557198","70","1691643808814",,"1","1"
"4282","569491","70","1691643810784",,"1","1"
"4290","578773","70","1691643813881",,"1","1"
"4293","585535","70","1691643814619",,"1","1"
"4300","598340","70","1691643817205",,"1","1"
"4223","437229","70","1691643788951",,"1","1"
"4224","441464","70","1691643789226",,"1","1"
"4243","474476","70","1691643795900",,"1","1"
"4257","503102","70","1691643801331",,"1","1"
"4266","523276","70","1691643804770",,"1","1"
"4271","53987","70","1691643806357",,"1","1"
"4308","622910","70","1691643820535",,"1","1"
"4309","623264","70","1691643820793",,"1","1"
"4313","627804","70","1691643822576",,"1","1"
"4314","628016","70","1691643822852",,"1","1"
"4252","496241","70","1691643799469",,"1","1"
"4258","508397","70","1691643802245",,"1","1"
"4315","630518","70","1691643823139",,"1","1"
"4261","511514","70","1691643803191",,"1","1"
"4267","524418","70","1691643805042",,"1","1"
"4283","569698","70","1691643811021",,"1","1"
"4287","573358","70","1691643812178",,"1","1"
"4289","575128","70","1691643813131",,"1","1"
"4297","595013","70","1691643816257",,"1","1"
"4305","620647","70","1691643819376",,"1","1"
"4312","627292","70","1691643822055",,"1","1"
"4316","630541","70","1691643823389",,"1","1"
"4318","631639","70","1691643823969",,"1","1"
"4323","633017","70","1691643825523",,"1","1"
"4319","631658","70","1691643824475",,"1","1"
"4327","642669","70","1691643827211",,"1","1"
"4333","650539","70","1691643829547",,"1","1"
"4338","656642","70","1691643831091",,"1","1"
"4320","631692","70","1691643824716",,"1","1"
"4321","632059","70","1691643824986",,"1","1"
"4329","646126","70","1691643827763",,"1","1"
"4331","648201","70","1691643828866",,"1","1"
"4348","663555","70","1691643833762",,"1","1"
"4328","645803","70","1691643827468",,"1","1"
"4336","65218","70","1691643830549",,"1","1"
"4325","636308","70","1691643826486",,"1","1"
"4326","639273","70","1691643826968",,"1","1"
"4334","650968","70","1691643829809",,"1","1"
"4339","657301","70","1691643831308",,"1","1"
"4347","663343","70","1691643833535",,"1","1"
"4330","647218","70","1691643828368",,"1","1"
"4341","659386","70","1691643831821",,"1","1"
"4344","661491","70","1691643832793",,"1","1"
"4332","649591","70","1691643829287",,"1","1"
"4337","652981","70","1691643830823",,"1","1"
"4345","661717","70","1691643833059",,"1","1"
"3985","104809","70","1691643684889",,"1","1"
"3993","117897","70","1691643688059",,"1","1"
"3996","130918","70","1691643691174",,"1","1"
"4002","151988","70","1691643694294",,"1","1"
"4012","1650434","70","1691643698792",,"1","1"
"4021","1661303","70","1691643702770",,"1","1"
"4029","1669523","70","1691643705317",,"1","1"
"4033","1675236","70","1691643706811",,"1","1"
"4036","1678970","70","1691643707684",,"1","1"
"3986","10653","70","1691643685176",,"1","1"
"3998","13885","70","1691643691682",,"1","1"
"4004","156273","70","1691643694817",,"1","1"
"4007","162170","70","1691643696612",,"1","1"
"4016","1654957","70","1691643701169",,"1","1"
"4073","1733088","70","1691643722310",,"1","1"
"4079","1737603","70","1691643724239",,"1","1"
"4084","1740002","70","1691643725705",,"1","1"
"4087","1744246","70","1691643726520",,"1","1"
"3987","106969","70","1691643685443",,"1","1"
"3991","113434","70","1691643687217",,"1","1"
"3997","137474","70","1691643691441",,"1","1"
"4003","15473","70","1691643694545",,"1","1"
"4009","1649210","70","1691643697893",,"1","1"
"4018","1657978","70","1691643701898",,"1","1"
"4022","1661507","70","1691643703028",,"1","1"
"4030","1670003","70","1691643705722",,"1","1"
"4037","1692645","70","1691643709710",,"1","1"
"4042","1695467","70","1691643711484",,"1","1"
"4049","1701788","70","1691643714200",,"1","1"
"4054","1713164","70","1691643715831",,"1","1"
"4059","1717811","70","1691643717367",,"1","1"
"4068","1729763","70","1691643720511",,"1","1"
"4071","1731162","70","1691643721758",,"1","1"
"4077","1736494","70","1691643723453",,"1","1"
"4082","1738293","70","1691643725051",,"1","1"
"4085","1743380","70","1691643726073",,"1","1"
"3988","107610","70","1691643685767",,"1","1"
"4038","1693961","70","1691643710412",,"1","1"
"4043","1695875","70","1691643711772",,"1","1"
"4050","1712168","70","1691643714689",,"1","1"
"4056","1715908","70","1691643716585",,"1","1"
"4060","1718287","70","1691643717756",,"1","1"
"4066","1725772","70","1691643719842",,"1","1"
"4070","1731038","70","1691643721490",,"1","1"
"4076","1734850","70","1691643723084",,"1","1"
"4086","1743931","70","1691643726298",,"1","1"
"4089","175694","70","1691643727021",,"1","1"
"3989","108986","70","1691643686122",,"1","1"
"4032","1674956","70","1691643706562",,"1","1"
"4044","1697083","70","1691643712274",,"1","1"
"3990","110257","70","1691643686422",,"1","1"
"4006","158727","70","1691643695581",,"1","1"
"4028","1667806","70","1691643705049",,"1","1"
"4040","1694436","70","1691643710945",,"1","1"
"4047","1701390","70","1691643713463",,"1","1"
"4052","1712951","70","1691643715318",,"1","1"
"4057","1717280","70","1691643716863",,"1","1"
"4065","1723036","70","1691643719575",,"1","1"
"4069","1729919","70","1691643720735",,"1","1"
"4080","1737705","70","1691643724506",,"1","1"
"3222","1827715","44","1687789197521",,"1","1"
"3364","31405","44","1687842903828",,"1","1"
"3591","222111","44","1688274828126",,"1","1"
"5473","570409","70","1693630896498",,"1","1"
"4737","509702","44","1692335218729",,"1","1"
"4739","509702","70","1692335218729",,"1","1"
"4806","32761","44","1692335224890",,"1","1"
"4808","32761","70","1692335224890",,"1","1"
"4948","598873","70","1692335535837",,"1","1"
"4897","529293","70","1692335404659",,"1","1"
"5110","576771","70","1692335643753",,"1","1"
"5111","2269907","70","1692335643985",,"1","1"
"5103","2269820","70","1692335601938",,"1","1"
"5116","2395861","70","1692335657419",,"1","1"
"5117","134243","70","1692421245275",,"1","1"
"5119","1656299","70","1692421253761",,"1","1"
"5188","2232583","70","1692683487587",,"1","1"
"5191","654844","70","1692683545931",,"1","1"
"5235","1699201","70","1692853288942",,"1","1"
"5355","1671519","70","1693285254548",,"1","1"
"5359","577419","70","1693285340051",,"1","1"
"5356","477036","70","1693285325609",,"1","1"
"5357","498504","70","1693285329321",,"1","1"
"5410","621851","70","1693458132048",,"1","1"
"5466","149302","70","1693630811532",,"1","1"
"5467","1694677","70","1693630823845",,"1","1"
"5468","1695220","70","1693630824236",,"1","1"
"5470","248547","70","1693630857591",,"1","1"
"5492","469478","70","1693631144592",,"1","1"
"5469","219641","70","1693630850253",,"1","1"
"5472","340580","70","1693630867918",,"1","1"
"11843","536977","70","1714627195487",,"1","1"
"11942","624232","70","1714627197363",,"1","1"
"11975","543546","70","1714627197970",,"1","1"
"11837","525545","70","1714627184720",,"1","1"
"11887","545621","70","1714627196354",,"1","1"
"11931","568323","70","1714627197165",,"1","1"
"12019","599776","70","1714627198775",,"1","1"
"11833","536534","70","1714627184474",,"1","1"
"11920","575022","70","1714627196970",,"1","1"
"11964","578214","70","1714627197776",,"1","1"
"11854","597025","70","1714627195728",,"1","1"
"11898","544221","70","1714627196552",,"1","1"
"12030","564523","70","1714627198973",,"1","1"
"11865","578217","70","1714627195937",,"1","1"
"11909","578216","70","1714627196775",,"1","1"
"11953","572662","70","1714627197588",,"1","1"
"11997","552015","70","1714627198374",,"1","1"
"11876","585086","70","1714627196139",,"1","1"
"12008","593733","70","1714627198569",,"1","1"
"11986","639228","70","1714627198167",,"1","1"
"12042","573871","70","1714627243781",,"1","1"
"12050","587165","70","1714627269688",,"1","1"
"10101","2301413","70","1706767277321",,"1","1"
"10103","543255","70","1706767330718",,"1","1"
"10100","1784116","70","1706767255076",,"1","1"
"10102","534745","70","1706767330136",,"1","1"
"10104","71956","70","1706767358139",,"1","1"
"9591","551222","70","1704856409631",,"1","1"
"9613","2496933","70","1704856837682",,"1","1"
"9533","463242","70","1704434817438",,"1","1"
"9629","2581248","70","1704952899671",,"1","1"
"10128","2244184","70","1706853695143",,"1","1"
"10130","425557","70","1706853732192",,"1","1"
"9650","1668696","70","1705039248438",,"1","1"
"10167","2569867","70","1706854231108",,"1","1"
"9674","2591568","70","1705039850534",,"1","1"
"10183","2607656","70","1706854236021",,"1","1"
"9446","2309037","70","1704261714624",,"1","1"
"9448","668568","70","1704261789490",,"1","1"
"9450","476","44","1704261797870",,"1","1"
"9760","117741","70","1705471238779",,"1","1"
"9763","9253","70","1705471382900",,"1","1"
"9762","2494635","70","1705471303031",,"1","1"
"9792","2269899","70","1705471767441",,"1","1"
"9808","2406903","70","1705471784659",,"1","1"
"9785","2269935","70","1705471767231",,"1","1"
"9490","2581185","70","1704262349902",,"1","1"
"9799","2269901","70","1705471767613",,"1","1"
"9814","2257288","70","1705557692756",,"1","1"
"9815","646351","70","1705557765161",,"1","1"
"9499","492624","70","1704348115227",,"1","1"
"9836","1742200","70","1705644051685",,"1","1"
"9869","2503635","70","1705647033340",,"1","1"
"9839","522770","70","1705644134029",,"1","1"
"9859","2503634","70","1705647033104",,"1","1"
"9875","1679987","70","1705730462650",,"1","1"
"9878","364966","70","1705730527248",,"1","1"
"9933","1728852","70","1705989707731",,"1","1"
"9934","2499930","70","1705989748393",,"1","1"
"9950","102769","70","1706076048958",,"1","1"
"9968","612327","70","1706076448505",,"1","1"
"9991","237532","70","1706162685054",,"1","1"
"10013","596669","70","1706335375299",,"1","1"
"10060","1735907","70","1706594487321",,"1","1"
"13504","3506734","70","1715839758815",,"1","1"
"14127","2606075","70","1722488633204",,"1","1"
"13515","3506810","70","1715839760367",,"1","1"
"13526","3506805","70","1715839763594",,"1","1"
"13537","3506782","70","1715839825617",,"1","1"
"14072","591423","70","1721884194878",,"1","1"
"13543","239566","70","1715924557189",,"1","1"
"14078","3667291","70","1721885862390",,"1","1"
"13549","3506834","70","1715926650437",,"1","1"
"13560","3506812","70","1715926652495",,"1","1"
"13571","3506836","70","1715926653122",,"1","1"
"13582","3506835","70","1715926654097",,"1","1"
"13593","3506833","70","1715926659912",,"1","1"
"13599","139450","70","1716011481274",,"1","1"
"14111","2300973","70","1722315906070",,"1","1"
"14134","3606656","70","1722488681475",,"1","1"
"14930","320867","70","1733205902369",,"1","1"
"14932","288458","70","1733292236621",,"1","1"
"14564","614116","70","1727759239615",,"1","1"
"14585","591216","70","1727846258544",,"1","1"
"14568","636580","70","1727760170851",,"1","1"
"14584","354864","70","1727846258244",,"1","1"
"14593","3919352","70","1727847818511",,"1","1"
"14606","86605","70","1727932236992",,"1","1"
"14620","102585","70","1728104997645",,"1","1"
"14628","3932504","70","1728107301587",,"1","1"
"14636","3932942","70","1728107302915",,"1","1"
"14642","1723086","70","1728365633204",,"1","1"
"14157","2394198","70","1722575574515",,"1","1"
"14647","3921089","70","1728367900322",,"1","1"
"14174","2269774","70","1722576367424",,"1","1"
"6860","1831471","70","1697259643134",,"1","1"
"6309","159927","70","1695704417725",,"1","1"
"6310","1744506","70","1695704439655",,"1","1"
"6873","623327","70","1697260197946",,"1","1"
"6311","1777352","70","1695704441400",,"1","1"
"6905","74388","70","1697432602498",,"1","1"
"6927","67747","70","1697518991526",,"1","1"
"6347","441416","70","1695791141909",,"1","1"
"7057","660672","70","1698123817801",,"1","1"
"6924","2429659","70","1697518881508",,"1","1"
"6925","576998","70","1697518926801",,"1","1"
"7071","596807","70","1698210126992",,"1","1"
"6936","497916","44","1697519163126",,"1","1"
"6404","1701683","70","1696050068748",,"1","1"
"6417","478012","70","1696050358545",,"1","1"
"6407","2384273","70","1696050096713",,"1","1"
"6421","516821","70","1696050367144",,"1","1"
"6450","520789","70","1696136871929",,"1","1"
"6461","1821691","70","1696222855894",,"1","1"
"6548","546316","70","1696395739976",,"1","1"
"6462","271719","70","1696222873363",,"1","1"
"6463","315872","70","1696222877378",,"1","1"
"6465","526714","70","1696222903218",,"1","1"
"6484","2370090","70","1696223246754",,"1","1"
"6519","1828276","70","1696309277406",,"1","1"
"6476","187479","70","1696223028679",,"1","1"
"6494","2394168","70","1696223356410",,"1","1"
"6514","2437130","70","1696223385394",,"1","1"
"6499","2431963","70","1696223384209",,"1","1"
"6504","2432929","70","1696223384508",,"1","1"
"6509","2434443","70","1696223384697",,"1","1"
"6517","148776","70","1696309244681",,"1","1"
"6523","614407","70","1696309334773",,"1","1"
"6518","175202","70","1696309269348",,"1","1"
"6520","2383402","70","1696309289139",,"1","1"
"6521","2424625","70","1696309290242",,"1","1"
"6588","2390632","70","1696568474141",,"1","1"
"6685","2435639","70","1696914618062",,"1","1"
"6699","646181","70","1697000549362",,"1","1"
"6719","536533","70","1697000798604",,"1","1"
"6725","536535","70","1697000799260",,"1","1"
"6727","572667","70","1697000815453",,"1","1"
"6753","2269908","70","1697000971727",,"1","1"
"6762","2394303","44","1697000987566",,"1","1"
"6774","2405409","70","1697000989659",,"1","1"
"6791","2430046","70","1697001016750",,"1","1"
"6802","2435688","70","1697001019679",,"1","1"
"1098","29203","44","1687788248747",,"1","1"
"1111","30934","44","1687788250806",,"1","1"
"1474","330728","44","1687788357922",,"1","1"
"8772","525758","70","1701759774850",,"1","1"
"8780","368438","70","1701844712481",,"1","1"
"9316","2256228","70","1704175274941",,"1","1"
"8669","435370","70","1701497183331",,"1","1"
"9323","2497064","70","1704175285815",,"1","1"
"8801","458912","70","1701929177682",,"1","1"
"8802","678013","70","1701929215223",,"1","1"
"8701","2550260","70","1701497481070",,"1","1"
"8685","2503595","70","1701497469028",,"1","1"
"9311","1720776","70","1704175242663",,"1","1"
"9315","21047","70","1704175268234",,"1","1"
"9336","437131","70","1704175585963",,"1","1"
"9424","2576481","70","1704175909047",,"1","1"
"9435","2578312","70","1704175909461",,"1","1"
"8681","2269770","70","1701497370545",,"1","1"
"9402","2575964","70","1704175908170",,"1","1"
"9413","2576078","70","1704175908650",,"1","1"
"8696","2548420","70","1701497480357",,"1","1"
"9281","1818969","70","1704088852418",,"1","1"
"9299","341128","70","1704089133055",,"1","1"
"8848","2556800","70","1702021501579",,"1","1"
"9295","274815","70","1704089112836",,"1","1"
"9289","137499","44","1704089040988",,"1","1"
"9312","1729337","70","1704175244527",,"1","1"
"9313","1833468","70","1704175262270",,"1","1"
"9385","2563406","70","1704175906488",,"1","1"
"8875","572544","70","1702102434800",,"1","1"
"9321","2486286","70","1704175285125",,"1","1"
"9371","2536896","70","1704175903714",,"1","1"
"8749","2547585","70","1701757648784",,"1","1"
"8883","1812522","70","1702102552132",,"1","1"
"9324","260278","70","1704175288450",,"1","1"
"9347","598947","70","1704175648872",,"1","1"
"8926","246971","70","1702361954141",,"1","1"
"8971","2232916","70","1702533686843",,"1","1"
"8972","2260754","70","1702533690819",,"1","1"
"9018","2561641","70","1702620767172",,"1","1"
"9071","419549","70","1702965729542",,"1","1"
"9013","2269778","70","1702620662337",,"1","1"
"9026","447846","70","1702706526574",,"1","1"
"9065","218548","44","1702879517319",,"1","1"
"9097","445481","70","1703052369281",,"1","1"
"9141","1671980","70","1703311250322",,"1","1"
"9142","1738156","70","1703311265795",,"1","1"
"9143","2424311","70","1703311294715",,"1","1"
"9202","491153","70","1703656941112",,"1","1"
"9217","263573","70","1703743299175",,"1","1"
"10275","2216511","70","1707372282129",,"1","1"
"10298","1671100","70","1707458839484",,"1","1"
"10641","158112","70","1709013668943",,"1","1"
"10646","345972","70","1709013728681",,"1","1"
"10317","630598","70","1707544981842",,"1","1"
"10644","2545350","70","1709013718218",,"1","1"
"10647","80626","70","1709013774759",,"1","1"
